a.zip_code,a.ucr_offense_description,a.watch,a.est,_c4
75207,NARCOTICS/DRUGS,3,1104,2
75207,OTHER OFFENSES,1,1104,3
75207,OTHER OFFENSES,2,1104,14
75207,OTHER OFFENSES,3,1104,9
75207,OTHER OFFENSES,U,1104,2
75207,ROBBERY,2,1104,4
75207,ROBBERY,3,1104,14
75207,ROBBERY,U,1104,1
75207,SUDDEN DEATH,1,1104,3
75207,SUDDEN DEATH,2,1104,1
75207,SUDDEN DEATH,3,1104,1
75207,SUDDEN DEATH,U,1104,2
75207,THEFT,1,1104,136
75207,THEFT,2,1104,155
75207,THEFT,3,1104,88
75207,THEFT,U,1104,91
75207,TRAFFIC FATALITY,1,1104,1
75207,TRAFFIC FATALITY,3,1104,1
75207,WEAPONS,3,1104,1
75207,AUTO THEFT - UUMV,2,1104,34
75207,AUTO THEFT - UUMV,1,1104,37
75207,ASSAULT,U,1104,1
75207,ASSAULT,3,1104,18
75207,ASSAULT,2,1104,31
75207,ASSAULT,1,1104,12
75207,ARSON,2,1104,1
75207,AGGRAVATED ASSAULT,U,1104,1
75207,AGGRAVATED ASSAULT,3,1104,6
75207,AGGRAVATED ASSAULT,2,1104,2
75248,ARSON,3,1098,1
75248,ANIMAL BITE,3,1098,2
75248,ANIMAL BITE,2,1098,3
75248,AGGRAVATED ASSAULT,3,1098,2
75248,AGGRAVATED ASSAULT,1,1098,3
75248,ACCIDENTAL INJURY,3,1098,6
75248,ACCIDENTAL INJURY,2,1098,1
75248,ACCIDENTAL INJURY,1,1098,3
75248,CRIMINAL MISCHIEF/VANDALISM,2,1098,43
75248,WEAPONS,3,1098,1
75248,WEAPONS,1,1098,1
75248,THEFT,U,1098,82
75248,THEFT,3,1098,122
75248,THEFT,2,1098,105
75248,THEFT,1,1098,174
75248,SUDDEN DEATH,U,1098,9
75248,SUDDEN DEATH,3,1098,7
75248,SUDDEN DEATH,2,1098,11
75248,SUDDEN DEATH,1,1098,9
75248,ROBBERY,3,1098,11
75248,ROBBERY,2,1098,7
75248,ROBBERY,1,1098,10
75248,OTHER OFFENSES,3,1098,9
75248,OTHER OFFENSES,2,1098,6
75248,OTHER OFFENSES,1,1098,4
75248,OCCUPATIONAL ACCIDENT,2,1098,1
75248,NARCOTICS/DRUGS,3,1098,2
75248,NARCOTICS/DRUGS,2,1098,2
75248,MOTOR VEHICLE ACCIDENT,U,1098,3
75248,MOTOR VEHICLE ACCIDENT,3,1098,58
75248,MOTOR VEHICLE ACCIDENT,2,1098,34
75248,MOTOR VEHICLE ACCIDENT,1,1098,24
75248,LOST PROPERTY,U,1098,3
75248,LOST PROPERTY,3,1098,4
75248,LOST PROPERTY,2,1098,13
75248,HOME ACCIDENT,U,1098,1
75248,HOME ACCIDENT,3,1098,4
75248,HOME ACCIDENT,2,1098,7
75248,HOME ACCIDENT,1,1098,4
75248,FRAUD,U,1098,14
75248,FRAUD,3,1098,5
75248,FRAUD,2,1098,5
75248,FRAUD,1,1098,1
75248,FOUND PROPERTY,U,1098,9
75248,FOUND PROPERTY,3,1098,16
75248,FOUND PROPERTY,2,1098,27
75248,FOUND PROPERTY,1,1098,13
75248,FORGERY & COUNTERFEIT,U,1098,8
75248,FORGERY & COUNTERFEIT,3,1098,6
75248,FORGERY & COUNTERFEIT,2,1098,15
75248,EMBEZZLEMENT,U,1098,3
75248,EMBEZZLEMENT,3,1098,4
75248,EMBEZZLEMENT,2,1098,6
75248,EMBEZZLEMENT,1,1098,1
75248,DWI,3,1098,10
75248,DWI,1,1098,1
75248,DISORDERLY CONDUCT,U,1098,9
75248,DISORDERLY CONDUCT,3,1098,10
75248,DISORDERLY CONDUCT,2,1098,5
75248,DISORDERLY CONDUCT,1,1098,2
75248,CRIMINAL MISCHIEF/VANDALISM,U,1098,29
75248,CRIMINAL MISCHIEF/VANDALISM,3,1098,34
75248,CRIMINAL MISCHIEF/VANDALISM,1,1098,90
75248,CHILD (OFFENSES AGAINST),U,1098,1
75248,CHILD (OFFENSES AGAINST),3,1098,1
75248,CHILD (OFFENSES AGAINST),1,1098,1
75248,BURGLARY,U,1098,29
75248,BURGLARY,3,1098,25
75248,BURGLARY,2,1098,67
75248,BURGLARY,1,1098,29
75248,AUTO THEFT - UUMV,U,1098,17
75248,AUTO THEFT - UUMV,3,1098,8
75248,AUTO THEFT - UUMV,2,1098,12
75248,AUTO THEFT - UUMV,1,1098,34
75248,ASSAULT,3,1098,15
75248,ASSAULT,2,1098,10
75248,ASSAULT,1,1098,7
75007,MOTOR VEHICLE ACCIDENT,3,1042,1
75007,THEFT,1,1042,1
75254,FRAUD,2,1029,6
75254,FRAUD,1,1029,2
75254,FOUND PROPERTY,U,1029,14
75254,FOUND PROPERTY,3,1029,20
75254,FOUND PROPERTY,2,1029,28
75254,FOUND PROPERTY,1,1029,16
75254,ACCIDENTAL INJURY,1,1029,2
75254,ACCIDENTAL INJURY,2,1029,1
75254,ACCIDENTAL INJURY,3,1029,2
75254,AGGRAVATED ASSAULT,1,1029,1
75254,AGGRAVATED ASSAULT,2,1029,3
75254,AGGRAVATED ASSAULT,3,1029,4
75254,ANIMAL BITE,2,1029,1
75254,ANIMAL BITE,3,1029,2
75254,ARSON,1,1029,1
75254,ASSAULT,1,1029,6
75254,ASSAULT,2,1029,15
75254,ASSAULT,3,1029,11
75254,ASSAULT,U,1029,1
75254,AUTO THEFT - UUMV,1,1029,70
75254,AUTO THEFT - UUMV,2,1029,5
75254,AUTO THEFT - UUMV,3,1029,18
75254,AUTO THEFT - UUMV,U,1029,20
75254,BURGLARY,1,1029,50
75254,BURGLARY,2,1029,101
75254,BURGLARY,3,1029,36
75254,BURGLARY,U,1029,38
75254,CRIMINAL MISCHIEF/VANDALISM,1,1029,109
75254,CRIMINAL MISCHIEF/VANDALISM,2,1029,62
75254,CRIMINAL MISCHIEF/VANDALISM,3,1029,63
75254,CRIMINAL MISCHIEF/VANDALISM,U,1029,29
75254,DISORDERLY CONDUCT,1,1029,3
75254,DISORDERLY CONDUCT,2,1029,5
75254,DISORDERLY CONDUCT,3,1029,6
75254,DISORDERLY CONDUCT,U,1029,4
75254,DWI,1,1029,3
75254,DWI,2,1029,3
75254,DWI,3,1029,3
75254,EMBEZZLEMENT,2,1029,3
75254,EMBEZZLEMENT,3,1029,3
75254,EMBEZZLEMENT,U,1029,8
75254,FORGERY & COUNTERFEIT,1,1029,2
75254,FORGERY & COUNTERFEIT,U,1029,3
75254,FORGERY & COUNTERFEIT,3,1029,6
75254,FORGERY & COUNTERFEIT,2,1029,10
75254,THEFT,U,1029,70
75254,THEFT,3,1029,84
75254,THEFT,2,1029,103
75254,THEFT,1,1029,202
75254,SUDDEN DEATH,U,1029,3
75254,SUDDEN DEATH,3,1029,7
75254,SUDDEN DEATH,2,1029,8
75254,SUDDEN DEATH,1,1029,9
75254,ROBBERY,3,1029,24
75254,ROBBERY,2,1029,5
75254,ROBBERY,1,1029,8
75254,OTHER OFFENSES,U,1029,1
75254,OTHER OFFENSES,3,1029,6
75254,OTHER OFFENSES,2,1029,8
75254,OTHER OFFENSES,1,1029,2
75254,NARCOTICS/DRUGS,2,1029,3
75254,NARCOTICS/DRUGS,1,1029,2
75254,MURDER,3,1029,1
75254,MOTOR VEHICLE ACCIDENT,U,1029,1
75254,MOTOR VEHICLE ACCIDENT,3,1029,84
75254,MOTOR VEHICLE ACCIDENT,2,1029,47
75254,MOTOR VEHICLE ACCIDENT,1,1029,22
75254,LOST PROPERTY,U,1029,1
75254,LOST PROPERTY,3,1029,2
75254,LOST PROPERTY,2,1029,6
75254,LOST PROPERTY,1,1029,1
75254,LIQUOR,2,1029,1
75254,HOME ACCIDENT,3,1029,2
75254,HOME ACCIDENT,2,1029,4
75254,HOME ACCIDENT,1,1029,5
75254,FRAUD,U,1029,1
75254,FRAUD,3,1029,5
75087,THEFT,1,976,1
75041,DWI,1,941,1
75040,THEFT,3,937,1
75040,THEFT,U,937,2
75040,CRIMINAL MISCHIEF/VANDALISM,U,937,1
75040,MOTOR VEHICLE ACCIDENT,3,937,1
75040,OTHER OFFENSES,3,937,1
75040,SUDDEN DEATH,1,937,1
75040,THEFT,1,937,1
75040,ASSAULT,1,937,1
75040,THEFT,2,937,3
75238,MURDER,1,859,1
75052,AGGRAVATED ASSAULT,1,859,1
75052,ASSAULT,3,859,1
75052,AUTO THEFT - UUMV,2,859,1
75052,FOUND PROPERTY,2,859,1
75052,LOST PROPERTY,2,859,1
75052,MOTOR VEHICLE ACCIDENT,1,859,1
75052,MOTOR VEHICLE ACCIDENT,3,859,2
75238,MOTOR VEHICLE ACCIDENT,U,859,1
75238,ACCIDENTAL INJURY,1,859,8
75238,ACCIDENTAL INJURY,2,859,4
75238,ACCIDENTAL INJURY,3,859,10
75238,AGGRAVATED ASSAULT,1,859,4
75238,AGGRAVATED ASSAULT,2,859,3
75238,AGGRAVATED ASSAULT,3,859,15
75238,ANIMAL BITE,1,859,1
75238,ANIMAL BITE,2,859,1
75238,ANIMAL BITE,3,859,2
75238,ARSON,1,859,2
75238,ASSAULT,1,859,16
75238,ASSAULT,2,859,27
75238,ASSAULT,3,859,51
75238,AUTO THEFT - UUMV,1,859,118
75238,AUTO THEFT - UUMV,2,859,45
75238,AUTO THEFT - UUMV,3,859,27
75238,AUTO THEFT - UUMV,U,859,37
75238,BURGLARY,1,859,85
75238,BURGLARY,2,859,118
75238,BURGLARY,3,859,50
75238,BURGLARY,U,859,38
75238,CHILD (OFFENSES AGAINST),1,859,1
75238,CHILD (OFFENSES AGAINST),3,859,2
75238,CRIMINAL MISCHIEF/VANDALISM,1,859,131
75238,CRIMINAL MISCHIEF/VANDALISM,2,859,63
75238,CRIMINAL MISCHIEF/VANDALISM,3,859,101
75238,CRIMINAL MISCHIEF/VANDALISM,U,859,57
75238,DISORDERLY CONDUCT,1,859,6
75238,DISORDERLY CONDUCT,2,859,11
75238,DISORDERLY CONDUCT,3,859,10
75238,DISORDERLY CONDUCT,U,859,10
75238,DWI,1,859,1
75238,DWI,3,859,7
75238,EMBEZZLEMENT,1,859,1
75238,EMBEZZLEMENT,2,859,2
75238,EMBEZZLEMENT,3,859,1
75238,EMBEZZLEMENT,U,859,7
75238,FIREARMS ACCIDENT,3,859,1
75238,FORGERY & COUNTERFEIT,1,859,1
75238,FORGERY & COUNTERFEIT,2,859,9
75238,FORGERY & COUNTERFEIT,3,859,2
75238,FORGERY & COUNTERFEIT,U,859,8
75238,FOUND PROPERTY,1,859,81
75238,FOUND PROPERTY,2,859,92
75238,FOUND PROPERTY,3,859,91
75238,FOUND PROPERTY,U,859,16
75238,FRAUD,1,859,6
75238,FRAUD,2,859,11
75238,FRAUD,3,859,9
75238,FRAUD,U,859,12
75238,HOME ACCIDENT,1,859,5
75238,HOME ACCIDENT,2,859,4
75238,HOME ACCIDENT,3,859,4
75238,LOST PROPERTY,1,859,4
75238,LOST PROPERTY,2,859,9
75238,LOST PROPERTY,3,859,12
75238,LOST PROPERTY,U,859,12
75238,MOTOR VEHICLE ACCIDENT,1,859,46
75238,MOTOR VEHICLE ACCIDENT,2,859,86
75238,MOTOR VEHICLE ACCIDENT,3,859,82
75238,WEAPONS,2,859,1
75238,TRAFFIC FATALITY,3,859,2
75238,TRAFFIC FATALITY,2,859,3
75238,THEFT,U,859,120
75238,THEFT,3,859,136
75238,THEFT,2,859,163
75238,THEFT,1,859,260
75238,SUDDEN DEATH,U,859,3
75238,SUDDEN DEATH,3,859,14
75238,SUDDEN DEATH,2,859,8
75238,SUDDEN DEATH,1,859,14
75238,ROBBERY,3,859,48
75238,ROBBERY,2,859,27
75238,ROBBERY,1,859,51
75238,OTHER OFFENSES,U,859,1
75238,OTHER OFFENSES,3,859,9
75238,OTHER OFFENSES,2,859,9
75238,OTHER OFFENSES,1,859,9
75238,OCCUPATIONAL ACCIDENT,2,859,2
75238,NARCOTICS/DRUGS,U,859,1
75238,NARCOTICS/DRUGS,3,859,3
75238,NARCOTICS/DRUGS,2,859,5
75238,NARCOTICS/DRUGS,1,859,1
75042,ROBBERY,3,834,1
75042,ROBBERY,1,834,1
75042,NARCOTICS/DRUGS,3,834,1
75042,NARCOTICS/DRUGS,1,834,1
75042,BURGLARY,1,834,1
75042,AUTO THEFT - UUMV,1,834,1
75042,BURGLARY,3,834,1
75042,CRIMINAL MISCHIEF/VANDALISM,U,834,3
75042,FOUND PROPERTY,1,834,2
75042,FOUND PROPERTY,2,834,1
75042,MOTOR VEHICLE ACCIDENT,1,834,1
75042,MOTOR VEHICLE ACCIDENT,2,834,1
75042,MOTOR VEHICLE ACCIDENT,3,834,1
75042,THEFT,U,834,1
75252,THEFT,U,773,47
75252,THEFT,2,773,62
75252,THEFT,1,773,94
75252,SUDDEN DEATH,U,773,9
75252,SUDDEN DEATH,3,773,6
75252,SUDDEN DEATH,2,773,5
75252,SUDDEN DEATH,1,773,8
75252,ROBBERY,3,773,22
75252,ROBBERY,2,773,5
75252,ROBBERY,1,773,3
75252,OTHER OFFENSES,3,773,4
75252,OTHER OFFENSES,2,773,8
75252,OTHER OFFENSES,1,773,2
75252,OCCUPATIONAL ACCIDENT,3,773,1
75252,NARCOTICS/DRUGS,3,773,1
75252,MOTOR VEHICLE ACCIDENT,U,773,1
75252,MOTOR VEHICLE ACCIDENT,3,773,33
75252,MOTOR VEHICLE ACCIDENT,2,773,32
75252,MOTOR VEHICLE ACCIDENT,1,773,8
75252,LOST PROPERTY,U,773,13
75252,LOST PROPERTY,3,773,9
75252,LOST PROPERTY,2,773,11
75252,LOST PROPERTY,1,773,2
75252,HOME ACCIDENT,3,773,7
75252,HOME ACCIDENT,2,773,3
75252,HOME ACCIDENT,1,773,2
75252,FRAUD,U,773,13
75252,FRAUD,3,773,7
75252,FRAUD,2,773,5
75252,FOUND PROPERTY,U,773,4
75252,FOUND PROPERTY,3,773,28
75252,FOUND PROPERTY,2,773,42
75252,FOUND PROPERTY,1,773,9
75252,FORGERY & COUNTERFEIT,U,773,6
75252,FORGERY & COUNTERFEIT,3,773,2
75252,FORGERY & COUNTERFEIT,2,773,11
75252,FORGERY & COUNTERFEIT,1,773,1
75252,FIREARMS ACCIDENT,3,773,1
75252,EMBEZZLEMENT,U,773,11
75252,EMBEZZLEMENT,3,773,2
75252,EMBEZZLEMENT,2,773,1
75252,DWI,3,773,3
75252,DWI,1,773,3
75252,DISORDERLY CONDUCT,U,773,10
75252,DISORDERLY CONDUCT,3,773,7
75252,DISORDERLY CONDUCT,2,773,5
75252,THEFT,3,773,57
75252,ACCIDENTAL INJURY,1,773,2
75252,ACCIDENTAL INJURY,2,773,4
75252,ACCIDENTAL INJURY,3,773,9
75252,AGGRAVATED ASSAULT,1,773,2
75252,AGGRAVATED ASSAULT,2,773,3
75252,AGGRAVATED ASSAULT,3,773,3
75252,ANIMAL BITE,1,773,1
75252,ARSON,U,773,1
75252,ASSAULT,1,773,5
75252,ASSAULT,2,773,17
75252,ASSAULT,3,773,15
75252,AUTO THEFT - UUMV,1,773,33
75252,AUTO THEFT - UUMV,2,773,11
75252,AUTO THEFT - UUMV,3,773,8
75252,AUTO THEFT - UUMV,U,773,5
75252,BURGLARY,1,773,28
75252,BURGLARY,2,773,46
75252,BURGLARY,3,773,15
75252,BURGLARY,U,773,19
75252,CHILD (OFFENSES AGAINST),1,773,1
75252,CHILD (OFFENSES AGAINST),3,773,1
75252,CRIMINAL MISCHIEF/VANDALISM,1,773,63
75252,CRIMINAL MISCHIEF/VANDALISM,2,773,31
75252,CRIMINAL MISCHIEF/VANDALISM,3,773,38
75252,CRIMINAL MISCHIEF/VANDALISM,U,773,36
75252,DISORDERLY CONDUCT,1,773,2
75252,WEAPONS,2,773,1
75252,TRAFFIC FATALITY,2,773,1
75149,OTHER OFFENSES,3,747,1
75149,ROBBERY,1,747,1
75149,AUTO THEFT - UUMV,1,747,1
75149,CRIMINAL MISCHIEF/VANDALISM,U,747,1
75149,FORGERY & COUNTERFEIT,3,747,1
75149,FOUND PROPERTY,2,747,1
75149,MOTOR VEHICLE ACCIDENT,2,747,1
75149,MOTOR VEHICLE ACCIDENT,3,747,1
75208,MOTOR VEHICLE ACCIDENT,U,734,16
75208,NARCOTICS/DRUGS,1,734,3
75208,NARCOTICS/DRUGS,2,734,1
75208,NARCOTICS/DRUGS,3,734,2
75208,OCCUPATIONAL ACCIDENT,3,734,1
75208,OTHER OFFENSES,1,734,7
75208,OTHER OFFENSES,2,734,17
75208,OTHER OFFENSES,3,734,16
75208,ACCIDENTAL INJURY,2,734,10
75208,ROBBERY,1,734,24
75208,ROBBERY,2,734,17
75208,ROBBERY,3,734,54
75208,SUDDEN DEATH,1,734,11
75208,SUDDEN DEATH,2,734,7
75208,SUDDEN DEATH,3,734,5
75208,SUDDEN DEATH,U,734,4
75208,THEFT,1,734,279
75208,THEFT,2,734,227
75208,THEFT,3,734,186
75208,THEFT,U,734,119
75208,TRAFFIC FATALITY,2,734,2
75208,TRAFFIC FATALITY,3,734,1
75208,WEAPONS,1,734,2
75208,WEAPONS,3,734,2
75208,FORGERY & COUNTERFEIT,3,734,6
75208,FORGERY & COUNTERFEIT,2,734,22
75208,FORGERY & COUNTERFEIT,1,734,3
75208,FIREARMS ACCIDENT,3,734,1
75208,EMBEZZLEMENT,U,734,3
75208,EMBEZZLEMENT,3,734,3
75208,EMBEZZLEMENT,2,734,4
75208,EMBEZZLEMENT,1,734,2
75208,DWI,3,734,9
75208,DWI,1,734,9
75208,DISORDERLY CONDUCT,U,734,10
75208,DISORDERLY CONDUCT,3,734,6
75208,DISORDERLY CONDUCT,2,734,17
75208,DISORDERLY CONDUCT,1,734,6
75208,CRIMINAL MISCHIEF/VANDALISM,U,734,51
75208,CRIMINAL MISCHIEF/VANDALISM,3,734,88
75208,CRIMINAL MISCHIEF/VANDALISM,2,734,92
75208,CRIMINAL MISCHIEF/VANDALISM,1,734,112
75208,CHILD (OFFENSES AGAINST),3,734,2
75208,BURGLARY,U,734,71
75208,BURGLARY,3,734,52
75208,BURGLARY,2,734,119
75208,BURGLARY,1,734,112
75208,AUTO THEFT - UUMV,U,734,25
75208,AUTO THEFT - UUMV,3,734,44
75208,AUTO THEFT - UUMV,2,734,27
75208,AUTO THEFT - UUMV,1,734,68
75208,ASSAULT,U,734,5
75208,ASSAULT,3,734,44
75208,ASSAULT,2,734,45
75208,ASSAULT,1,734,18
75208,ARSON,3,734,4
75208,ARSON,2,734,1
75208,ARSON,1,734,4
75208,ANIMAL BITE,3,734,5
75208,ANIMAL BITE,2,734,6
75208,ANIMAL BITE,1,734,1
75208,AGGRAVATED ASSAULT,U,734,1
75208,AGGRAVATED ASSAULT,3,734,17
75208,AGGRAVATED ASSAULT,2,734,6
75208,AGGRAVATED ASSAULT,1,734,12
75208,ACCIDENTAL INJURY,3,734,13
75208,ACCIDENTAL INJURY,1,734,5
75208,OTHER OFFENSES,U,734,1
75208,FRAUD,2,734,5
75208,FRAUD,1,734,4
75208,FOUND PROPERTY,U,734,56
75208,FOUND PROPERTY,3,734,55
75208,FOUND PROPERTY,2,734,94
75208,FOUND PROPERTY,1,734,93
75208,FORGERY & COUNTERFEIT,U,734,4
75208,FRAUD,3,734,6
75208,FRAUD,U,734,10
75208,HOME ACCIDENT,1,734,7
75208,HOME ACCIDENT,2,734,8
75208,HOME ACCIDENT,3,734,7
75208,LIQUOR,1,734,1
75208,LIQUOR,3,734,2
75208,LIQUOR,U,734,1
75208,LOST PROPERTY,1,734,3
75208,LOST PROPERTY,2,734,9
75208,LOST PROPERTY,3,734,4
75208,LOST PROPERTY,U,734,5
75208,MOTOR VEHICLE ACCIDENT,1,734,52
75208,MOTOR VEHICLE ACCIDENT,2,734,116
75208,MOTOR VEHICLE ACCIDENT,3,734,124
75115,FOUND PROPERTY,1,727,1
75115,FOUND PROPERTY,2,727,2
75115,LOST PROPERTY,2,727,1
75115,MOTOR VEHICLE ACCIDENT,2,727,1
75115,MOTOR VEHICLE ACCIDENT,3,727,1
75115,ACCIDENTAL INJURY,2,727,1
75115,CRIMINAL MISCHIEF/VANDALISM,3,727,1
75228,FORGERY & COUNTERFEIT,1,682,2
75228,FIREARMS ACCIDENT,2,682,1
75228,FIREARMS ACCIDENT,1,682,5
75228,EMBEZZLEMENT,U,682,13
75228,EMBEZZLEMENT,3,682,1
75228,EMBEZZLEMENT,2,682,5
75228,EMBEZZLEMENT,1,682,3
75228,ACCIDENTAL INJURY,1,682,23
75228,ACCIDENTAL INJURY,2,682,16
75228,ACCIDENTAL INJURY,3,682,33
75228,AGGRAVATED ASSAULT,1,682,22
75228,AGGRAVATED ASSAULT,2,682,21
75228,AGGRAVATED ASSAULT,3,682,48
75228,ANIMAL BITE,2,682,10
75228,ANIMAL BITE,3,682,5
75228,ARSON,1,682,5
75228,ARSON,2,682,6
75228,ARSON,3,682,5
75228,ARSON,U,682,1
75228,ASSAULT,1,682,41
75228,ASSAULT,2,682,86
75228,ASSAULT,3,682,124
75228,ASSAULT,U,682,4
75228,AUTO THEFT - UUMV,1,682,297
75228,AUTO THEFT - UUMV,2,682,97
75228,AUTO THEFT - UUMV,3,682,85
75228,AUTO THEFT - UUMV,U,682,76
75228,BURGLARY,1,682,212
75228,BURGLARY,2,682,532
75228,BURGLARY,3,682,141
75228,BURGLARY,U,682,158
75228,CHILD (OFFENSES AGAINST),1,682,1
75228,CHILD (OFFENSES AGAINST),2,682,1
75228,CHILD (OFFENSES AGAINST),3,682,2
75228,CHILD (OFFENSES AGAINST),U,682,1
75228,CRIMINAL MISCHIEF/VANDALISM,1,682,344
75228,CRIMINAL MISCHIEF/VANDALISM,2,682,247
75228,CRIMINAL MISCHIEF/VANDALISM,3,682,269
75228,CRIMINAL MISCHIEF/VANDALISM,U,682,119
75228,DISORDERLY CONDUCT,1,682,14
75228,DISORDERLY CONDUCT,2,682,31
75228,DISORDERLY CONDUCT,3,682,32
75228,DISORDERLY CONDUCT,U,682,17
75228,DWI,1,682,5
75228,DWI,2,682,2
75228,DWI,3,682,7
75228,FIREARMS ACCIDENT,3,682,4
75228,WEAPONS,3,682,2
75228,WEAPONS,2,682,2
75228,WEAPONS,1,682,2
75228,TRAFFIC FATALITY,3,682,2
75228,TRAFFIC FATALITY,1,682,1
75228,THEFT,U,682,217
75228,THEFT,3,682,267
75228,THEFT,2,682,352
75228,THEFT,1,682,594
75228,SUDDEN DEATH,U,682,19
75228,SUDDEN DEATH,3,682,12
75228,SUDDEN DEATH,2,682,25
75228,SUDDEN DEATH,1,682,30
75228,ROBBERY,U,682,1
75228,ROBBERY,3,682,167
75228,ROBBERY,2,682,59
75228,ROBBERY,1,682,102
75228,OTHER OFFENSES,U,682,1
75228,OTHER OFFENSES,3,682,35
75228,OTHER OFFENSES,2,682,42
75228,OTHER OFFENSES,1,682,30
75228,OCCUPATIONAL ACCIDENT,3,682,1
75228,OCCUPATIONAL ACCIDENT,2,682,2
75228,NARCOTICS/DRUGS,U,682,1
75228,NARCOTICS/DRUGS,3,682,18
75228,NARCOTICS/DRUGS,2,682,8
75228,NARCOTICS/DRUGS,1,682,5
75228,MURDER,3,682,4
75228,MURDER,2,682,1
75228,MURDER,1,682,3
75228,MOTOR VEHICLE ACCIDENT,U,682,7
75228,MOTOR VEHICLE ACCIDENT,3,682,179
75228,MOTOR VEHICLE ACCIDENT,2,682,140
75228,MOTOR VEHICLE ACCIDENT,1,682,77
75228,LOST PROPERTY,U,682,13
75228,LOST PROPERTY,3,682,21
75228,LOST PROPERTY,2,682,24
75228,LOST PROPERTY,1,682,3
75228,LIQUOR,3,682,8
75228,LIQUOR,2,682,2
75228,HOME ACCIDENT,U,682,1
75228,HOME ACCIDENT,3,682,21
75228,HOME ACCIDENT,2,682,17
75228,HOME ACCIDENT,1,682,10
75228,FRAUD,U,682,16
75228,FRAUD,3,682,10
75228,FRAUD,2,682,14
75228,FRAUD,1,682,5
75228,FOUND PROPERTY,U,682,20
75228,FOUND PROPERTY,3,682,158
75228,FOUND PROPERTY,2,682,177
75228,FOUND PROPERTY,1,682,146
75228,FORGERY & COUNTERFEIT,U,682,5
75228,FORGERY & COUNTERFEIT,3,682,23
75228,FORGERY & COUNTERFEIT,2,682,30
75214,OTHER OFFENSES,U,677,1
75214,OTHER OFFENSES,3,677,14
75214,OTHER OFFENSES,2,677,17
75214,OTHER OFFENSES,1,677,4
75214,NARCOTICS/DRUGS,3,677,1
75214,NARCOTICS/DRUGS,2,677,1
75214,NARCOTICS/DRUGS,1,677,4
75214,MURDER,U,677,1
75214,MURDER,3,677,1
75214,MOTOR VEHICLE ACCIDENT,U,677,4
75214,MOTOR VEHICLE ACCIDENT,3,677,52
75214,MOTOR VEHICLE ACCIDENT,2,677,46
75214,MOTOR VEHICLE ACCIDENT,1,677,28
75214,LOST PROPERTY,U,677,1
75214,LOST PROPERTY,3,677,3
75214,LOST PROPERTY,2,677,4
75214,HOME ACCIDENT,3,677,5
75214,HOME ACCIDENT,2,677,4
75214,HOME ACCIDENT,1,677,5
75214,FRAUD,U,677,10
75214,FRAUD,3,677,2
75214,FRAUD,2,677,2
75214,FOUND PROPERTY,U,677,23
75214,FOUND PROPERTY,3,677,47
75214,FOUND PROPERTY,2,677,42
75214,FOUND PROPERTY,1,677,31
75214,FORGERY & COUNTERFEIT,U,677,4
75214,FORGERY & COUNTERFEIT,3,677,5
75214,FORGERY & COUNTERFEIT,2,677,9
75214,FIREARMS ACCIDENT,2,677,1
75214,EMBEZZLEMENT,U,677,3
75214,EMBEZZLEMENT,2,677,4
75214,DWI,3,677,5
75214,DWI,2,677,2
75214,DWI,1,677,6
75214,DISORDERLY CONDUCT,U,677,7
75214,DISORDERLY CONDUCT,3,677,5
75214,DISORDERLY CONDUCT,2,677,4
75214,CRIMINAL MISCHIEF/VANDALISM,U,677,37
75214,ACCIDENTAL INJURY,1,677,2
75214,ACCIDENTAL INJURY,2,677,7
75214,ACCIDENTAL INJURY,3,677,10
75214,AGGRAVATED ASSAULT,1,677,3
75214,AGGRAVATED ASSAULT,2,677,1
75214,AGGRAVATED ASSAULT,3,677,5
75214,ANIMAL BITE,1,677,2
75214,ANIMAL BITE,2,677,5
75214,ANIMAL BITE,3,677,3
75214,ANIMAL BITE,U,677,1
75214,ARSON,1,677,1
75214,ARSON,3,677,2
75214,ASSAULT,1,677,7
75214,ASSAULT,2,677,19
75214,ASSAULT,3,677,18
75214,ASSAULT,U,677,1
75214,AUTO THEFT - UUMV,1,677,64
75214,AUTO THEFT - UUMV,2,677,29
75214,AUTO THEFT - UUMV,3,677,24
75214,AUTO THEFT - UUMV,U,677,12
75214,BURGLARY,1,677,98
75214,BURGLARY,2,677,90
75214,BURGLARY,3,677,36
75214,BURGLARY,U,677,56
75214,CHILD (OFFENSES AGAINST),1,677,1
75214,CHILD (OFFENSES AGAINST),2,677,1
75214,CRIMINAL MISCHIEF/VANDALISM,1,677,112
75214,CRIMINAL MISCHIEF/VANDALISM,2,677,51
75214,CRIMINAL MISCHIEF/VANDALISM,3,677,42
75214,WEAPONS,3,677,1
75214,THEFT,U,677,118
75214,THEFT,3,677,172
75214,THEFT,2,677,223
75214,THEFT,1,677,336
75214,SUDDEN DEATH,U,677,10
75214,SUDDEN DEATH,3,677,13
75214,SUDDEN DEATH,2,677,11
75214,SUDDEN DEATH,1,677,16
75214,ROBBERY,3,677,17
75214,ROBBERY,2,677,6
75214,ROBBERY,1,677,20
75235,DISORDERLY CONDUCT,3,669,4
75235,DISORDERLY CONDUCT,U,669,8
75235,DWI,1,669,4
75235,DWI,3,669,6
75235,EMBEZZLEMENT,1,669,4
75235,EMBEZZLEMENT,2,669,10
75235,EMBEZZLEMENT,3,669,3
75235,EMBEZZLEMENT,U,669,14
75235,FIREARMS ACCIDENT,1,669,2
